Feature 1,Feature 2,Correlation
medicaidEnrollmentTraditionalPercent,averageWeeklyWageAsPercentofStateAverage,-0.09710353530551766
medicaidEnrollmentTraditionalPercent,averageWeeklyWage,-0.09710353530551766
repVotePercent2012,k12Funding,-0.09716149522952194
propertyTaxTotalLevy,uninsuredResidents2021Percent,-0.09761750346202142
uninsuredResidents2021Percent,k12Funding,-0.09782198235819574
educationalAttainmentGoal2030,youthOpportunity2019Percent,-0.09783372323984668
repVotePercent2012,Gdp2021,-0.0978483581675744
repVotePercent2012,gdp2022,-0.09863679658390372
foodInsecurity2022Percent,Gdp2021,-0.09970108188194772
demVotePercent2008,broadbandInternetAccess2019Percent,-0.10158871716075236
repVotePercent2008,k12FundingADM,-0.10185466050725092
propertyTaxTotalLevy,youthOpportunity2019Percent,-0.10194168817512311
demVotePercent2008,over65in2024Percent,-0.10208739948623137
foodInsecurity2022Percent,gdp2022,-0.10236029445453614
localSalesTaxRate,youthOpportunity2022Percent,-0.10245539871284355
medicaidEnrollmentExpansionPercent,numberOfFarms,-0.10295945380042519
propertyTaxPerCapita,under18Percent,-0.10348238720284102
propertyTaxPerCapita,numberOfFarms,-0.10354835786161459
agriculturalLandAcres,over65ChangeSince2014Percent,-0.10368985410572665
Lat,overDoseDeathsPerHundredThousand,-0.10407602161418505
repVotePercent2008,youthOpportunity2019Percent,-0.10437072077754402
repVotePercent2008,Gdp2021,-0.1045710467769555
k12FundingADM,under18ChangeSince2014Percent,-0.10506271053632553
puvValuationDeferred,uninsuredResidents2021Percent,-0.105147660622392
repVotePercent2008,gdp2022,-0.1054872910888305
repVotePercent2008,k12Funding,-0.10609836238294806
youthOpportunity2019Percent,populationPercentOfState,-0.10634623161268851
numberOfFarms,over65ChangeSince2014Percent,-0.10650675279606288
youthOpportunity2019Percent,population,-0.1066840905938137
medianAge,populationPercentOfState,-0.10713729232033871
youthOpportunity2019Percent,k12Funding,-0.10741991327257562
medianAge,population,-0.10756576640714603
propertyTaxPerCapita,drugOverdoseEmergenciesPerHundredThousand,-0.10908471424231064
preKEnrollment2022Percent,populationPercentOfState,-0.10909369068135015
preKEnrollment2022Percent,population,-0.1096549932284392
agriculturalLandAcres,over65in2024Percent,-0.11194912294425073
computingDeviceAccess2019Percent,over65in2024Percent,-0.11219139269048475
puvDeferredShare,medianAgeChangePercent,-0.11502560269036999
propertyTaxLevy,over65ChangeSince2014Percent,-0.11542629503093464
Lat,veteranPercent,-0.11575792999462445
educationalAttainmentPercent,over65ChangeSince2014Percent,-0.11591546284265188
repVotePercent2016,medicaidEnrollmentTraditionalPercent,-0.11619699038703538
broadbandInternetAccess2019Percent,over65in2024Percent,-0.11737516150199534
uninsuredResidents2021Percent,populationPercentOfState,-0.11822256473117808
uninsuredResidents2021Percent,population,-0.11853652035648783
demVotePercent2008,broadbandInternetAccess2022Percent,-0.11868192788876546
propertyTaxRate,perCapitaIncomeAsPercentofStatePCI,-0.11902745721951698
propertyTaxRate,perCapitaIncome,-0.11902745721951698
broadbandInternetAccess2022Percent,over65in2024Percent,-0.11965834466539833
localSalesTaxRate,over65ChangeSince2014Percent,-0.1211894979853956
medicaidEnrollmentExpansionPercent,averageWeeklyWage,-0.12126311151871816
medicaidEnrollmentExpansionPercent,averageWeeklyWageAsPercentofStateAverage,-0.12126311151871816
demVotePercent2004,medianAge,-0.12159782841685493
demVotePercent2008,numberOfFarms,-0.12384841168752295
computingDeviceAccess2022Percent,over65ChangeSince2014Percent,-0.1240394865335246
puvDeferredShare,k12Funding,-0.12428434752146394
demVotePercent2012,broadbandInternetAccess2019Percent,-0.12498636004445238
preKEnrollment2022Percent,broadbandInternetAccess2019Percent,-0.12570465209096973
foodInsecurity2021Percent,Gdp2021,-0.1265089465152801
numberOfFarms,over65in2024Percent,-0.1269184808276175
propertyTaxPerCapita,medicaidEnrollmentExpansionPercent,-0.12753988227514843
repVotePercent2008,youthOpportunity2022Percent,-0.1275836343361525
preKEnrollment2022Percent,averageWeeklyWage,-0.1282661498256269
preKEnrollment2022Percent,averageWeeklyWageAsPercentofStateAverage,-0.1282661498256269
demVotePercent2008,populationChangeSince2014,-0.12826728751758512
foodInsecurity2021Percent,gdp2022,-0.12895383285190196
puvDeferredShare,educationalAttainmentGoal2030,-0.1293238015519738
demVotePercent2012,over65in2024Percent,-0.12953579134069299
propertyTaxPerCapita,under18ChangeSince2014Percent,-0.13026201887381408
repVotePercent2012,medicaidEnrollmentExpansionPercent,-0.13051735159149333
puvValuationDeferred,medicaidEnrollmentTraditionalPercent,-0.1319083588732414
adultsWithoutHSDiplomaPercent,k12FundingADM,-0.1326462319475368
Long,over65ChangeSince2014Percent,-0.132936625026001
preKEnrollment2022Percent,numberOfFarms,-0.1350818895244744
medicaidEnrollmentExpansionPercent,medianAgeChangePercent,-0.1360069388283585
demVotePercent2012,numberOfFarms,-0.13618819268068574
demVotePercent2016,uninsuredResidents2021Percent,-0.13623385420656708
repVotePercent2020,perCapitaIncomeAsPercentofStatePCI,-0.13808150625042342
repVotePercent2020,perCapitaIncome,-0.13808150625042342
preKEnrollment2022Percent,under18ChangeSince2014Percent,-0.13834779726052945
broadbandInternetAccess2022Percent,agriculturalLandAcres,-0.13855552988871897
puvValuationDeferred,over65in2024Percent,-0.13859944575250815
uninsuredResidents2020Percent,k12FundingADM,-0.13933142594283354
puvDeferredShare,propertyTaxTotalLevy,-0.1403361224655657
demVotePercent2012,broadbandInternetAccess2022Percent,-0.14075009088076876
computingDeviceAccess2019Percent,over65ChangeSince2014Percent,-0.14086147196488769
preKEnrollment2022Percent,populationChangeSince2014,-0.14194007132291012
k12FundingADM,agriculturalLandAcres,-0.1428020192354315
puvValuationDeferred,over65ChangeSince2014Percent,-0.14306504157487454
demVotePercent2004,computingDeviceAccess2022Percent,-0.14438879441289776
repVotePercent2012,youthOpportunity2019Percent,-0.14472653572670732
youthOpportunity2022Percent,medianAgeChangePercent,-0.14604163426170974
Gdp2021,over65in2024Percent,-0.146150051077059
broadbandInternetAccess2019Percent,over65ChangeSince2014Percent,-0.14667190922575465
gdp2022,over65in2024Percent,-0.146818151907647
repVotePercent2016,k12FundingADM,-0.14686155054935154
foodInsecurity2021Percent,medianAgeChangePercent,-0.14916239764814054
Gdp2021,over65ChangeSince2014Percent,-0.14947912300697433
demVotePercent2012,populationChangeSince2014,-0.15012917758062067
gdp2022,over65ChangeSince2014Percent,-0.15042534430560905
computingDeviceAccess2019Percent,agriculturalLandAcres,-0.15046867655738447
repVotePercent2016,childPovertyPercent,-0.15063597540408377
uninsuredResidents2020Percent,populationChangeSince2014,-0.15070586355549384
repVotePercent2004,youthOpportunity2022Percent,-0.15303483265150677
demVotePercent2016,over65in2024Percent,-0.1530612773176127
PropertyValuationPerCapita,foodInsecurity2021Percent,-0.15311785381471818
propertyTaxLevy,perCapitaIncomeAsPercentofStatePCI,-0.15380835261564207
propertyTaxLevy,perCapitaIncome,-0.15380835261564207
broadbandInternetAccess2022Percent,over65ChangeSince2014Percent,-0.15418181303019574
demVotePercent2024,over65in2024Percent,-0.15483479299554687
broadbandInternetAccess2019Percent,agriculturalLandAcres,-0.15488573679821796
uninsuredResidents2021Percent,averageWeeklyWageAsPercentofStateAverage,-0.15624090740424018
uninsuredResidents2021Percent,averageWeeklyWage,-0.15624090740424018
repVotePercent2024,propertyTaxRate,-0.1570304251058115
repVotePercent2004,medicaidEnrollmentExpansionPercent,-0.15705074783806466
repVotePercent2004,youthOpportunity2019Percent,-0.15824936886678856
demVotePercent2004,computingDeviceAccess2019Percent,-0.15843273806006428
youthOpportunity2022Percent,averageWeeklyWageAsPercentofStateAverage,-0.15857290590334291
youthOpportunity2022Percent,averageWeeklyWage,-0.15857290590334291
repVotePercent2000,puvDeferredShare,-0.16018116329869644
demVotePercent2008,over65ChangeSince2014Percent,-0.16105336139518686
youthOpportunity2019Percent,averageWeeklyWageAsPercentofStateAverage,-0.1613616064585885
youthOpportunity2019Percent,averageWeeklyWage,-0.1613616064585885
propertyTaxPerCapita,medicaidEnrollmentTraditionalPercent,-0.16288127328105134
repVotePercent2016,populationPercentOfState,-0.16292254898923098
repVotePercent2016,population,-0.16319810891475947
demVotePercent2020,over65in2024Percent,-0.1632500272055477
averageWeeklyWage,medianAge,-0.16511827616060948
averageWeeklyWageAsPercentofStateAverage,medianAge,-0.16511827616060948
repVotePercent2016,educationalAttainmentGoal2030,-0.1651904724958932
adultsWithoutHSDiplomaPercent,perCapitaIncome,-0.16590393630971442
adultsWithoutHSDiplomaPercent,perCapitaIncomeAsPercentofStatePCI,-0.16590393630971442
repVotePercent2012,youthOpportunity2022Percent,-0.16593523080387526
computingDeviceAccess2022Percent,agriculturalLandAcres,-0.16606474659947276
repVotePercent2016,propertyTaxTotalLevy,-0.1664078416403096
repVotePercent2016,Gdp2021,-0.1678417752470747
repVotePercent2012,averageWeeklyWageAsPercentofStateAverage,-0.16843432296084163
repVotePercent2012,averageWeeklyWage,-0.16843432296084163
repVotePercent2016,gdp2022,-0.16893879276538715
educationalAttainmentGoal2030,childPovertyPercent,-0.17037062923211718
puvValuationDeferred,medicaidEnrollmentExpansionPercent,-0.17045784710911135
demVotePercent2020,uninsuredResidents2021Percent,-0.17086678444024125
repVotePercent2004,localSalesTaxRate,-0.17179438346805426
k12Funding,childPovertyPercent,-0.1723703075958098
repVotePercent2024,perCapitaIncomeAsPercentofStatePCI,-0.17238594515925396
repVotePercent2024,perCapitaIncome,-0.17238594515925396
preKEnrollment2023Percent,numberOfFarms,-0.172865512611408
repVotePercent2024,propertyTaxLevy,-0.17386573203301758
foodInsecurity2022Percent,educationalAttainmentGoal2030,-0.1741977779016405
repVotePercent2008,averageWeeklyWageAsPercentofStateAverage,-0.1742166967597407
repVotePercent2008,averageWeeklyWage,-0.1742166967597407
repVotePercent2020,educationalAttainmentPercent,-0.17449469130554487
demVotePercent2004,numberOfFarms,-0.177295212166179
repVotePercent2016,k12Funding,-0.180529345658443
repVotePercent2008,medicaidEnrollmentTraditionalPercent,-0.18056645907702962
propertyTaxTotalLevy,childPovertyPercent,-0.18094291689168346
youthOpportunity2022Percent,k12FundingADM,-0.18175086258825943
k12Funding,over65in2024Percent,-0.18203375974055078
puvDeferredShare,populationPercentOfState,-0.18212800048359662
adultsWithoutHSDiplomaPercent,populationChangeSince2014,-0.18254541263598287
puvDeferredShare,population,-0.1826831278532581
k12FundingADM,under18Percent,-0.182896930801854
repVotePercent2024,Long,-0.18393387820139387
uninsuredResidents2021Percent,k12FundingADM,-0.1841399601820356
repVotePercent2012,localSalesTaxRate,-0.1841459479704846
youthOpportunity2019Percent,medianAgeChangePercent,-0.18502286251758418
propertyTaxTotalLevy,over65in2024Percent,-0.18597237437650926
foodInsecurity2022Percent,k12Funding,-0.18683052574647174
propertyTaxTotalLevy,foodInsecurity2022Percent,-0.18706721195672416
demVotePercent2012,over65ChangeSince2014Percent,-0.18747302599358123
puvDeferredShare,k12FundingADM,-0.18760668774079547
foodInsecurity2022Percent,populationPercentOfState,-0.18941889351923186
youthOpportunity2022Percent,perCapitaIncomeAsPercentofStatePCI,-0.18977821342399182
youthOpportunity2022Percent,perCapitaIncome,-0.18977821342399182
foodInsecurity2022Percent,population,-0.18984313175793993
childPovertyPercent,populationPercentOfState,-0.19228817428644054
k12Funding,over65ChangeSince2014Percent,-0.19259188397456642
childPovertyPercent,population,-0.19260184481763837
PropertyValuationPerCapita,youthOpportunity2022Percent,-0.19361661764025664
repVotePercent2000,medicaidEnrollmentExpansionPercent,-0.19399037222923834
propertyTaxTotalLevy,over65ChangeSince2014Percent,-0.19433751096466753
puvDeferredShare,PropertyValuationPerCapita,-0.1949698035095777
Long,numberOfFarms,-0.19647152672506263
foodInsecurity2021Percent,educationalAttainmentGoal2030,-0.1972509722469491
demVotePercent2004,populationChangeSince2014,-0.19742184101946364
repVotePercent2008,localSalesTaxRate,-0.1985211465488567
educationalAttainmentGoal2030,over65in2024Percent,-0.19911308512333858
demVotePercent2024,uninsuredResidents2021Percent,-0.20073057250118378
demVotePercent2000,computingDeviceAccess2022Percent,-0.2008077100499751
uninsuredResidents2020Percent,perCapitaIncome,-0.2011126036188689
uninsuredResidents2020Percent,perCapitaIncomeAsPercentofStatePCI,-0.2011126036188689
demVotePercent2004,broadbandInternetAccess2019Percent,-0.20128932935256946
uninsuredResidents2021Percent,populationChangeSince2014,-0.2034469426834656
PropertyValuationPerCapita,medicaidEnrollmentExpansionPercent,-0.20465798347130235
educationalAttainmentGoal2030,over65ChangeSince2014Percent,-0.2049994434554312
repVotePercent2020,Gdp2021,-0.2070504739924212
numberOfFarms,veteranPercent,-0.20753808482821004
repVotePercent2020,propertyTaxRate,-0.2077624955607492
demVotePercent2008,medianAge,-0.20791198909691283
repVotePercent2020,gdp2022,-0.2083594906640815
foodInsecurity2021Percent,populationPercentOfState,-0.208615773214113
foodInsecurity2021Percent,population,-0.20900844340586883
propertyTaxTotalLevy,foodInsecurity2021Percent,-0.20979051660354336
PropertyValuationPerCapita,under18ChangeSince2014Percent,-0.21021692622658025
repVotePercent2020,k12FundingADM,-0.21068796146744884
foodInsecurity2021Percent,k12Funding,-0.21113550428358638
puvValuationDeferred,foodInsecurity2022Percent,-0.21161790605744973
childPovertyPercent,numberOfFarms,-0.21298867287978004
demVotePercent2004,broadbandInternetAccess2022Percent,-0.21342316245768841
repVotePercent2020,educationalAttainmentGoal2030,-0.21368337016172825
demVotePercent2024,over65ChangeSince2014Percent,-0.21493318438561898
demVotePercent2024,medianAge,-0.21520423584253942
repVotePercent2020,populationPercentOfState,-0.21539656376114877
PropertyValuationPerCapita,agriculturalLandAcres,-0.21558686755252968
repVotePercent2020,population,-0.2157247329840874
repVotePercent2020,propertyTaxTotalLevy,-0.21606838534224782
demVotePercent2016,over65ChangeSince2014Percent,-0.2165191884093964
repVotePercent2008,childPovertyPercent,-0.2165637054088394
repVotePercent2016,localSalesTaxRate,-0.21714712790373455
puvDeferredShare,perCapitaIncomeAsPercentofStatePCI,-0.21851698894411142
puvDeferredShare,perCapitaIncome,-0.21851698894411142
demVotePercent2000,numberOfFarms,-0.21945262776443508
repVotePercent2024,Gdp2021,-0.21956263010797658
demVotePercent2000,computingDeviceAccess2019Percent,-0.21989139031062951
PropertyValuationPerCapita,youthOpportunity2019Percent,-0.2207373650236678
repVotePercent2024,gdp2022,-0.22102708812175473
demVotePercent2000,populationChangeSince2014,-0.22270535331703678
PropertyValuationPerCapita,under18Percent,-0.22274893634330603
repVotePercent2024,educationalAttainmentPercent,-0.22494972475372838
demVotePercent2020,over65ChangeSince2014Percent,-0.22509324771193714
repVotePercent2020,propertyTaxLevy,-0.22758873840831947
repVotePercent2004,medicaidEnrollmentTraditionalPercent,-0.22827258412719506
puvDeferredShare,averageWeeklyWage,-0.22855524761195808
puvDeferredShare,averageWeeklyWageAsPercentofStateAverage,-0.22855524761195808
repVotePercent2012,medicaidEnrollmentTraditionalPercent,-0.2286253476188835
repVotePercent2020,k12Funding,-0.22922884179781994
repVotePercent2020,localSalesTaxRate,-0.22949110271916434
demVotePercent2012,medianAge,-0.22959566493565856
propertyTaxLevy,educationalAttainmentPercent,-0.23034045195105515
averageWeeklyWage,childPovertyPercent,-0.23095955094253973
averageWeeklyWageAsPercentofStateAverage,childPovertyPercent,-0.23095955094253973
repVotePercent2024,educationalAttainmentGoal2030,-0.23153762270434813
propertyTaxRate,educationalAttainmentPercent,-0.23268512705046493
repVotePercent2000,youthOpportunity2022Percent,-0.2348835907733014
repVotePercent2024,propertyTaxTotalLevy,-0.23561442231942695
childPovertyPercent,medianAgeChangePercent,-0.2372432044314926
repVotePercent2024,populationPercentOfState,-0.23731956967451814
demVotePercent2020,medianAge,-0.23733277940486144
repVotePercent2024,population,-0.2376806683456554
over65in2024Percent,populationPercentOfState,-0.23809770173748385
repVotePercent2020,Long,-0.23823662241043692
over65in2024Percent,population,-0.23860511267285908
repVotePercent2024,localSalesTaxRate,-0.23935857385786313
demVotePercent2016,medianAge,-0.24055101588487943
repVotePercent2004,Long,-0.24138931844860817
repVotePercent2024,k12FundingADM,-0.24282053757483377
medicaidEnrollmentTraditionalPercent,medianAgeChangePercent,-0.24340917487061076
over65ChangeSince2014Percent,populationPercentOfState,-0.2434658906153406
over65ChangeSince2014Percent,population,-0.24397746034139928
uninsuredResidents2020Percent,broadbandInternetAccess2022Percent,-0.24402197178409574
repVotePercent2000,youthOpportunity2019Percent,-0.24646421217181977
repVotePercent2024,k12Funding,-0.2475311989774073
puvValuationDeferred,foodInsecurity2021Percent,-0.24976749653274763
uninsuredResidents2020Percent,educationalAttainmentPercent,-0.2520896376210942
repVotePercent2012,childPovertyPercent,-0.25212673788032053
repVotePercent2016,averageWeeklyWageAsPercentofStateAverage,-0.25821708283632727
repVotePercent2016,averageWeeklyWage,-0.25821708283632727
demVotePercent2000,broadbandInternetAccess2022Percent,-0.26221642664089734
foodInsecurity2022Percent,k12FundingADM,-0.26269417639889675
propertyTaxLevy,broadbandInternetAccess2022Percent,-0.26342786255651357
under18ChangeSince2014Percent,medianAge,-0.2637056784556774
repVotePercent2008,Long,-0.26527936333569935
demVotePercent2000,broadbandInternetAccess2019Percent,-0.26661094807420027
Lat,Area (Square Mile),-0.27093800268055235
repVotePercent2004,childPovertyPercent,-0.27623240491853157
propertyTaxRate,broadbandInternetAccess2022Percent,-0.27629553978023874
foodInsecurity2022Percent,averageWeeklyWage,-0.27703308848814656
foodInsecurity2022Percent,averageWeeklyWageAsPercentofStateAverage,-0.27703308848814656
puvValuationDeferred,childPovertyPercent,-0.277346083200825
adultsWithoutHSDiplomaPercent,broadbandInternetAccess2022Percent,-0.2785356478943244
youthOpportunity2019Percent,perCapitaIncome,-0.27960006200073173
youthOpportunity2019Percent,perCapitaIncomeAsPercentofStatePCI,-0.27960006200073173
averageWeeklyWageAsPercentofStateAverage,over65in2024Percent,-0.2813876645260281
averageWeeklyWage,over65in2024Percent,-0.2813876645260281
uninsuredResidents2021Percent,perCapitaIncomeAsPercentofStatePCI,-0.2817575480809495
uninsuredResidents2021Percent,perCapitaIncome,-0.2817575480809495
repVotePercent2000,medicaidEnrollmentTraditionalPercent,-0.2820700677280924
repVotePercent2016,propertyTaxRate,-0.28488632543763476
foodInsecurity2021Percent,averageWeeklyWageAsPercentofStateAverage,-0.2853423911165218
foodInsecurity2021Percent,averageWeeklyWage,-0.2853423911165218
educationalAttainmentPercent,adultsWithoutHSDiplomaPercent,-0.2862505844211689
repVotePercent2016,Long,-0.2864498152068303
under18Percent,medianAge,-0.2923244331018515
averageWeeklyWage,over65ChangeSince2014Percent,-0.29241111990572405
averageWeeklyWageAsPercentofStateAverage,over65ChangeSince2014Percent,-0.29241111990572405
youthOpportunity2019Percent,k12FundingADM,-0.2942995998640387
youthOpportunity2019Percent,populationChangeSince2014,-0.29620542143797385
propertyTaxLevy,broadbandInternetAccess2019Percent,-0.2983686671623314
repVotePercent2012,Long,-0.29846667373804575
PropertyValuationPerCapita,childPovertyPercent,-0.2986419027655052
propertyTaxLevy,populationChangeSince2014,-0.2988303107484537
uninsuredResidents2020Percent,broadbandInternetAccess2019Percent,-0.3031060269698237
repVotePercent2008,propertyTaxRate,-0.3032588930913299
propertyTaxRate,broadbandInternetAccess2019Percent,-0.30552506113799743
repVotePercent2020,averageWeeklyWage,-0.3100635395907452
repVotePercent2020,averageWeeklyWageAsPercentofStateAverage,-0.3100635395907452
repVotePercent2016,propertyTaxLevy,-0.3100778338224805
k12FundingADM,childPovertyPercent,-0.3107578420034525
over65ChangeSince2014Percent,under18Percent,-0.3113837176359989
uninsuredResidents2021Percent,broadbandInternetAccess2022Percent,-0.3116213782441833
propertyTaxRate,computingDeviceAccess2019Percent,-0.3172772739481047
propertyTaxRate,computingDeviceAccess2022Percent,-0.31795051162712046
propertyTaxLevy,computingDeviceAccess2022Percent,-0.32159167885969303
adultsWithoutHSDiplomaPercent,broadbandInternetAccess2019Percent,-0.32329652143276816
propertyTaxLevy,computingDeviceAccess2019Percent,-0.3256285291449566
uninsuredResidents2021Percent,educationalAttainmentPercent,-0.3259047936269776
medicaidEnrollmentExpansionPercent,k12FundingADM,-0.3261681707152796
propertyTaxRate,populationChangeSince2014,-0.32731338399160637
repVotePercent2008,propertyTaxLevy,-0.3299219022340189
foodInsecurity2021Percent,k12FundingADM,-0.33186346951694723
repVotePercent2000,childPovertyPercent,-0.33370766578262917
repVotePercent2004,propertyTaxRate,-0.3352827572032976
PropertyValuationPerCapita,medicaidEnrollmentTraditionalPercent,-0.33912254977055295
repVotePercent2024,averageWeeklyWageAsPercentofStateAverage,-0.3402454332454382
repVotePercent2024,averageWeeklyWage,-0.3402454332454382
uninsuredResidents2020Percent,computingDeviceAccess2019Percent,-0.3428768253309787
repVotePercent2012,propertyTaxRate,-0.344627635289292
youthOpportunity2022Percent,populationChangeSince2014,-0.3492047605355333
PropertyValuationPerCapita,propertyTaxRate,-0.3505387027974172
repVotePercent2004,propertyTaxLevy,-0.3515309422974544
repVotePercent2000,Long,-0.35745304642788206
over65in2024Percent,under18Percent,-0.36025637742028715
uninsuredResidents2021Percent,broadbandInternetAccess2019Percent,-0.3619907410779791
youthOpportunity2022Percent,broadbandInternetAccess2022Percent,-0.3623647176950697
youthOpportunity2019Percent,broadbandInternetAccess2022Percent,-0.36941642662084323
adultsWithoutHSDiplomaPercent,computingDeviceAccess2019Percent,-0.3701021863772073
repVotePercent2012,propertyTaxLevy,-0.37110236085072196
uninsuredResidents2020Percent,computingDeviceAccess2022Percent,-0.37341703092917916
puvDeferredShare,educationalAttainmentPercent,-0.3791032403993588
adultsWithoutHSDiplomaPercent,computingDeviceAccess2022Percent,-0.37950878099513286
medicaidEnrollmentExpansionPercent,perCapitaIncomeAsPercentofStatePCI,-0.38072969414898694
medicaidEnrollmentExpansionPercent,perCapitaIncome,-0.38072969414898694
puvDeferredShare,computingDeviceAccess2022Percent,-0.3879882380656395
puvDeferredShare,populationChangeSince2014,-0.3943318924305468
repVotePercent2000,propertyTaxRate,-0.39454278023670475
PropertyValuationPerCapita,propertyTaxLevy,-0.4020502446466779
uninsuredResidents2021Percent,computingDeviceAccess2019Percent,-0.4030942365562427
medicaidEnrollmentTraditionalPercent,k12FundingADM,-0.40691835705028506
repVotePercent2000,propertyTaxLevy,-0.40711090632580377
puvDeferredShare,computingDeviceAccess2019Percent,-0.4090293693713399
educationalAttainmentPercent,youthOpportunity2022Percent,-0.40906566476422357
youthOpportunity2019Percent,broadbandInternetAccess2019Percent,-0.41076702382547936
over65ChangeSince2014Percent,under18ChangeSince2014Percent,-0.4110343467538267
youthOpportunity2022Percent,broadbandInternetAccess2019Percent,-0.4156617717866752
medicaidEnrollmentExpansionPercent,educationalAttainmentPercent,-0.4161389658489177
medicaidEnrollmentTraditionalPercent,perCapitaIncomeAsPercentofStatePCI,-0.4175600438137673
medicaidEnrollmentTraditionalPercent,perCapitaIncome,-0.4175600438137673
puvDeferredShare,broadbandInternetAccess2019Percent,-0.4183529575128085
educationalAttainmentPercent,youthOpportunity2019Percent,-0.41993923150080587
over65in2024Percent,under18ChangeSince2014Percent,-0.42970248729365906
puvDeferredShare,broadbandInternetAccess2022Percent,-0.4299438511987036
youthOpportunity2022Percent,computingDeviceAccess2019Percent,-0.4326741362704265
youthOpportunity2019Percent,computingDeviceAccess2019Percent,-0.44303699569268057
uninsuredResidents2021Percent,computingDeviceAccess2022Percent,-0.4476860022740278
medicaidEnrollmentExpansionPercent,populationChangeSince2014,-0.4485886827193146
foodInsecurity2022Percent,educationalAttainmentPercent,-0.45373625184321265
foodInsecurity2022Percent,perCapitaIncome,-0.45820895379584403
foodInsecurity2022Percent,perCapitaIncomeAsPercentofStatePCI,-0.45820895379584403
foodInsecurity2022Percent,populationChangeSince2014,-0.4642222128358116
medicaidEnrollmentTraditionalPercent,educationalAttainmentPercent,-0.4666878820279538
youthOpportunity2022Percent,computingDeviceAccess2022Percent,-0.47072024166382864
medicaidEnrollmentTraditionalPercent,populationChangeSince2014,-0.47207711799720486
youthOpportunity2019Percent,computingDeviceAccess2022Percent,-0.47500565742324896
foodInsecurity2021Percent,populationChangeSince2014,-0.47527182175370597
foodInsecurity2021Percent,educationalAttainmentPercent,-0.47790351570038114
perCapitaIncome,childPovertyPercent,-0.479987117761456
perCapitaIncomeAsPercentofStatePCI,childPovertyPercent,-0.479987117761456
medicaidEnrollmentExpansionPercent,broadbandInternetAccess2022Percent,-0.4830200150769943
foodInsecurity2021Percent,perCapitaIncomeAsPercentofStatePCI,-0.5005548863838155
foodInsecurity2021Percent,perCapitaIncome,-0.5005548863838155
foodInsecurity2022Percent,broadbandInternetAccess2022Percent,-0.5025710383763418
medicaidEnrollmentTraditionalPercent,broadbandInternetAccess2022Percent,-0.5028009741866122
medicaidEnrollmentExpansionPercent,broadbandInternetAccess2019Percent,-0.5135902108584107
foodInsecurity2022Percent,broadbandInternetAccess2019Percent,-0.5180922415655019
foodInsecurity2021Percent,broadbandInternetAccess2022Percent,-0.5247995034788195
foodInsecurity2021Percent,broadbandInternetAccess2019Percent,-0.5313976203958677
medicaidEnrollmentTraditionalPercent,broadbandInternetAccess2019Percent,-0.5376584031579718
educationalAttainmentPercent,childPovertyPercent,-0.5438410194794794
repVotePercent2024,demVotePercent2000,-0.5555523926437926
demVotePercent2024,repVotePercent2000,-0.5555523926437929
foodInsecurity2022Percent,computingDeviceAccess2019Percent,-0.5898352368438105
childPovertyPercent,broadbandInternetAccess2022Percent,-0.5964622388737275
childPovertyPercent,broadbandInternetAccess2019Percent,-0.5991644865393926
medicaidEnrollmentExpansionPercent,computingDeviceAccess2019Percent,-0.6042563782203764
repVotePercent2020,demVotePercent2000,-0.6063068189673144
demVotePercent2020,repVotePercent2000,-0.6063068189673144
foodInsecurity2021Percent,computingDeviceAccess2019Percent,-0.6087311524868532
medicaidEnrollmentExpansionPercent,computingDeviceAccess2022Percent,-0.6112816764794688
childPovertyPercent,populationChangeSince2014,-0.612982232695076
foodInsecurity2022Percent,computingDeviceAccess2022Percent,-0.6222375800451599
medicaidEnrollmentTraditionalPercent,computingDeviceAccess2019Percent,-0.6227883623243843
foodInsecurity2021Percent,computingDeviceAccess2022Percent,-0.633154945943588
medicaidEnrollmentTraditionalPercent,computingDeviceAccess2022Percent,-0.6355401798905425
demVotePercent2024,repVotePercent2004,-0.646561897297417
repVotePercent2024,demVotePercent2004,-0.646561897297417
childPovertyPercent,computingDeviceAccess2019Percent,-0.6674188107378304
repVotePercent2016,demVotePercent2000,-0.6708088931781623
demVotePercent2016,repVotePercent2000,-0.6708088931781626
demVotePercent2020,repVotePercent2004,-0.683818015590852
repVotePercent2020,demVotePercent2004,-0.683818015590852
childPovertyPercent,computingDeviceAccess2022Percent,-0.6898565594486599
repVotePercent2024,demVotePercent2012,-0.7285394141709542
demVotePercent2024,repVotePercent2012,-0.7285394141709545
demVotePercent2024,repVotePercent2008,-0.7301088929147789
repVotePercent2024,demVotePercent2008,-0.730108892914779
repVotePercent2016,demVotePercent2004,-0.7318570768881175
demVotePercent2016,repVotePercent2004,-0.7318570768881176
repVotePercent2008,demVotePercent2000,-0.7334250164319839
demVotePercent2008,repVotePercent2000,-0.7334250164319842
repVotePercent2012,demVotePercent2000,-0.7435148939469121
demVotePercent2012,repVotePercent2000,-0.7435148939469124
repVotePercent2020,demVotePercent2008,-0.7595094967830669
demVotePercent2020,repVotePercent2008,-0.7595094967830669
demVotePercent2020,repVotePercent2012,-0.7610674823765535
repVotePercent2020,demVotePercent2012,-0.761067482376554
demVotePercent2024,repVotePercent2016,-0.7713193769446266
repVotePercent2024,demVotePercent2016,-0.7713193769446267
repVotePercent2004,demVotePercent2000,-0.7783487826164902
